5	46	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
6	59	crawl-66-249-74-199.googlebot.com	66.249.74.199		Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
8	56	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
9	2	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
9	22	p16084-ipngn1401marunouchi.tokyo.ocn.ne.jp	114.167.247.84	http://search.yahoo.co.jp/search?p=%E3%82%86%E3%81%9A%E3%82%8A%E3%81%AF%E3%80%80%E6%9F%8F&search.x=1&fr=top_ga1_sa&tid=top_ga1_sa&ei=UTF-8&aq=&oq=	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
9	37	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
9	38	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
15	24	gw.ucri.jgn-x.jp	202.180.34.186		ICC-Crawler/2.0 (Mozilla-compatible; ; http://kc.nict.go.jp/project1/crawl.html)
15	52	softbank126117215069.bbtec.net	126.117.215.69		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
15	58	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
16	56	pl561.nas93a.p-chiba.nttpc.ne.jp	111.89.247.49	http://www.google.co.jp/url?sa=t&rct=j&q=%e3%83%aa%e3%82%b5%e3%82%a4%e3%82%af%e3%83%abyuzuri&source=web&cd=1&ved=0CCgQFjAA&url=http%3A%2F%2Fwww.asa-kashiwa.net%2Fl-miso%2Findex.php&ei=IxN9UJPVKrDRmAX-yYDABg&usg=AFQjCNFD6Z-WR9c-fs04o1uavBGO4frKKg	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; AskTbGLSV5/5.15.4.23821)
19	33	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
19	37	wtp-g9-maya5.iad1	150.70.172.236		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
22	8	ntchba133035.chba.nt.ngn.ppp.infoweb.ne.jp	125.3.197.35		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
22	12	125-14-12-27.rev.home.ne.jp	125.14.12.27		Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; YTB730; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; BRI/2; OfficeLiveConnector.1.5; OfficeLivePatch.1.3)
23	19	softbank126006034204.bbtec.net	126.6.34.204		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
23	23	wtp-g4-maya9.sjdc	150.70.75.163		Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
23	41	s2313237.xgsspn.imtp.tachikawa.spmode.ne.jp	49.97.13.237	http://www.google.co.jp/search?hl=ja&client=ms-android-samsung&tbo=d&source=android-launcher-widget&v=133247963&q=%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89++%E6%9F%8F&oq=%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89++%E6%9F%8F&gs_l=mobile-gws-serp.12..0i30.3310.6214.0.19682.6.6.0.0.0.0.492.1262.0j2j2j0j1.5.0...0.0...1ac.1.JWO_WV0mGhI	Mozilla/5.0 (Linux; U; Android 2.3.6; ja-jp; SC-03D Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
23	41	s2313237.xgsspn.imtp.tachikawa.spmode.ne.jp	49.97.13.237	http://www.google.co.jp/search?hl=ja&client=ms-android-samsung&tbo=d&source=android-launcher-widget&v=133247963&q=%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89++%E6%9F%8F&oq=%E3%82%86%E3%81%9A%E3%82%8A%E8%91%89++%E6%9F%8F&gs_l=mobile-gws-serp.12..0i30.3310.6214.0.19682.6.6.0.0.0.0.492.1262.0j2j2j0j1.5.0...0.0...1ac.1.JWO_WV0mGhI	Mozilla/5.0 (Linux; U; Android 2.3.6; ja-jp; SC-03D Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
